"","logFC","logCPM","F","PValue","FDR"
"rno-miR-674-5p",-0.0747812018939517,4.41221343275442,0.110436686061586,0.779033901077258,1
"rno-miR-124-5p",-0.075714804559104,6.64137679887041,0.240131470736413,0.632416543790016,1
"rno-miR-497-5p",-0.0776817191482924,5.76321412024982,0.252445094250259,0.632600294894552,1
"rno-miR-18a-5p",-0.0817499259659768,1.48113158415193,0.0245612879221859,0.943010091850115,1
"rno-miR-218a-5p",-0.0820005868705046,14.3911208079152,1.08508084684454,0.316870932143501,1
"rno-miR-124-3p",-0.083783934736733,11.4197084829691,0.680162753078636,0.424658004780147,1
"novel_63",-0.0853406830664361,1.03446139992093,0.0152329159483499,0.954425381761331,1
"rno-miR-376b-5p",-0.0878914584007523,7.0230862655043,0.313745886572735,0.585076569067748,1
"rno-miR-130b-5p",-0.0882469976880358,1.77272870194919,0.0396800847345011,0.922707430536277,1
"rno-miR-181b-5p",-0.08960694939409,10.421230205245,0.289098237140932,0.601590954032965,1
"rno-miR-30a-3p",-0.0916122587552541,7.80356881134984,0.534916143383237,0.477745247390736,1
"rno-miR-142-5p",-0.0917492315390004,4.27437236274591,0.133155016873972,0.743935181519411,1
"novel_441",-0.0923011584515774,1.0647201206051,0.0135008606124776,0.9552803840166,1
"rno-miR-539-3p",-0.0955256864149926,4.45268354153026,0.169132493041158,0.715952009192529,1
"rno-miR-486",-0.0956788908741233,5.33482647961617,0.183021785883297,0.676263647847912,1
"rno-miR-3542",-0.0965356041351816,1.75830547498177,0.0474419631310728,0.91632765199639,1
"rno-miR-22-3p",-0.0977161107199178,12.1436896627368,0.697212416790564,0.419119949713022,1
"rno-miR-18a-3p",-0.0981068150254662,1.13651677715233,0.0157515017558219,0.951784513906425,1
"rno-miR-455-5p",-0.099207743024126,6.53692849558077,0.460717917829101,0.509395130941379,1
"rno-miR-105",-0.0993231790618326,1.03388956800314,0.0208850353501851,0.946754555970383,1
"rno-miR-328b-3p",-0.0993231790618326,1.03388956800314,0.0208850353501851,0.946754555970383,1
"rno-miR-509-3p",-0.0993231790618326,1.03388956800314,0.0208850353501851,0.946754555970383,1
"rno-miR-30e-3p",-0.0993569017521409,8.36580547241761,0.671445671104344,0.427566686533271,1
"rno-miR-361-3p",-0.102781760710273,9.1347752456969,0.802145206801737,0.38701261788907,1
"rno-miR-383-5p",-0.103489927386792,7.38266822591908,0.538065126610067,0.476478284878419,1
"rno-miR-3558-3p",-0.103500248848945,1.06416015701223,0.0152495973957336,0.94982456624442,1
"rno-miR-190a-5p",-0.105093702558725,3.30687968736388,0.152503942978335,0.799040654212886,1
"rno-miR-138-2-3p",-0.107892608152564,3.01563677033745,0.126395122558236,0.817669339294429,1
"rno-miR-210-5p",-0.109227768619226,1.16111424579587,0.0237381889527045,0.945064164065136,1
"rno-miR-488-3p",-0.115705217350089,8.74663231268438,0.851921589254711,0.373108586235647,1
"rno-miR-182",-0.11578536600798,4.78261803927519,0.177399991620742,0.681792957033215,1
"rno-miR-448-3p",-0.116973098618987,4.42025600925795,0.0838681052809476,0.779803490907043,1
"rno-miR-3559-3p",-0.118703035769069,3.31122233524316,0.25963652586557,0.773302524025778,1
"rno-miR-879-3p",-0.118745224506915,1.72609127175405,0.0818516381177028,0.899517179731844,1
"rno-miR-872-5p",-0.120875126920466,8.91728647436815,0.720901873444473,0.411472030887809,1
"rno-miR-201-5p",-0.121986722704547,1.27714758366807,0.0361057408338593,0.930464842037546,1
"rno-miR-322-5p",-0.125069850994193,5.11761879965439,0.543067523772026,0.542226362971018,1
"rno-miR-382-3p",-0.125584126434291,8.53249840743043,0.210789296646568,0.658994969881959,1
"rno-miR-652-3p",-0.128175630938051,6.19135095787904,0.617447543848985,0.446323185015502,1
"rno-miR-147",-0.128463083722514,1.18945441910793,0.0260994561044372,0.933468475609826,1
"rno-miR-532-5p",-0.13040076022283,9.14486623696243,1.22173917098039,0.289395890693757,1
"rno-miR-30c-2-3p",-0.132494254245735,7.20728267969091,0.963788373674264,0.344456312780884,1
"rno-miR-23b-5p",-0.133936002660763,1.21835000904082,0.0276437946618107,0.928422808213426,1
"rno-miR-32-5p",-0.134957634334183,2.78148639923355,0.125309211611952,0.795382149813679,1
"rno-miR-872-3p",-0.137837986267401,4.54848351679589,0.490928660394328,0.586362861790412,1
"rno-miR-92a-3p",-0.137929328351879,6.75667647441844,1.01085689917631,0.333356643722512,1
"rno-miR-194-5p",-0.13794413452537,6.03110425531092,0.315761488879231,0.585521759097273,1
"rno-miR-20b-5p",-0.141121093250327,1.15611163521704,0.0300716143459815,0.929422651126603,1
"rno-miR-1298",-0.144828302231687,9.6390889213462,0.0798180472674705,0.789076985688412,1
"rno-miR-146a-5p",-0.148652718088162,6.72959447366227,0.664579686070672,0.429880230908378,1
"rno-miR-3102",-0.150881326260511,1.94792163406053,0.11030812788166,0.852265148289583,1
"rno-miR-369-3p",-0.157438632533697,7.53179098223127,0.63620268642279,0.440724847376994,1
"rno-miR-190b-5p",-0.157783225141054,3.75829428661499,0.564073605369434,0.645908392577334,1
"rno-miR-34c-3p",-0.174630705412561,3.4494964228316,0.366836837310964,0.653662618440644,1
"rno-miR-29b-5p",-0.179369572030974,4.68930967537173,1.04465930070856,0.455655554596116,1
"rno-miR-219b",-0.179862146323839,10.6383659066433,0.728086302199965,0.418103237345561,1
"rno-miR-219a-2-3p",-0.179909289489351,10.641150305689,0.727802230862349,0.418190289050702,1
"rno-miR-193a-3p",-0.180140665641634,1.18777894119811,0.0471360046622202,0.907004113892367,1
"rno-let-7f-2-3p",-0.189462056452142,1.91642248677051,0.202139625581118,0.818762878721408,1
"rno-miR-377-3p",-0.19005077417971,2.73561873514241,0.473191092285267,0.720891485128829,1
"rno-miR-31b",-0.193002998089129,2.7708050147857,0.455799607846505,0.712261191205119,1
"rno-miR-33-5p",-0.195255475825592,2.5950352250088,0.356200967666,0.731462876079077,1
"rno-miR-451-5p",-0.195793855901389,6.74090955334631,0.0972100074069846,0.768020013091082,1
"rno-miR-17-5p",-0.197210868175824,5.07047540768018,1.2093882894362,0.34523908662266,1
"rno-miR-210-3p",-0.197490712570427,4.16415683076182,1.08259781004757,0.500582634543018,1
"rno-miR-876",-0.198679874196507,1.57587808578268,0.117024276689157,0.850755762729365,1
"rno-miR-3574",-0.201666886012766,4.16241596301501,1.12407487543941,0.491878757330575,1
"rno-miR-7a-1-3p",-0.204273501935465,4.91994451574177,1.39773275234784,0.35497407654288,1
"rno-miR-1843a-3p",-0.212845504312083,5.31061863333961,1.37940071217752,0.266335324185587,1
"rno-miR-551b-3p",-0.213989357329634,4.72352859777418,1.54145912401529,0.367534875533138,1
"novel_249",-0.221779062288852,1.81884248024244,0.199218412307941,0.801487357691354,1
"rno-miR-10a-5p",-0.224254381835019,5.10759117221129,0.304417228589872,0.598038463447122,1
"rno-miR-93-3p",-0.232276077483351,1.70153081835411,0.250799082680227,0.808515759507654,1
"rno-miR-31a-5p",-0.239928354059761,4.38169877920694,1.17998457921797,0.374200414326537,1
"rno-miR-6329",-0.246609737129341,3.53920710372578,1.03452151682099,0.511325935550372,1
"rno-miR-30c-1-3p",-0.253229762565338,4.435497442746,1.94306555800635,0.338629626375278,1
"rno-miR-350",-0.257795584079821,4.1282863371179,1.27669247129292,0.386207489397233,1
"rno-miR-137-5p",-0.267094727031286,2.44186218570979,0.615320713356536,0.663894203564548,1
"rno-miR-3085",-0.275867663616386,2.22396460602931,0.555142672139506,0.689280603768265,1
"rno-miR-99a-3p",-0.286092952785943,3.62723439488622,1.6156178655103,0.430030118721013,1
"rno-miR-463-3p",-0.293657232235124,1.1207874428516,0.132208134720129,0.858258466046139,1
"rno-miR-3585-3p",-0.294949256580421,1.11609190908883,0.107178207664131,0.858081658954781,1
"rno-miR-34b-3p",-0.299449653628157,3.77795403002984,1.01116302594902,0.380411721945331,1
"rno-miR-181b-1-3p",-0.303096124389688,3.35626180123324,1.3925212911864,0.454563868877111,1
"rno-miR-6315",-0.307989516822478,2.34532429600925,0.416020646967982,0.633859014171212,1
"rno-miR-3583-5p",-0.309275839220136,1.11716196924036,0.14341417647439,0.85117796521304,1
"rno-miR-702-3p",-0.310871709577723,3.0504117064769,1.27038244751001,0.501052492039534,1
"rno-miR-490-5p",-0.32120378539266,3.05601233981107,1.58158844367343,0.485943193221,1
"rno-miR-34c-5p",-0.331449993436034,10.4098192191687,0.814561940310399,0.406463070713841,1
"rno-miR-20a-3p",-0.343295520146704,1.05311555564316,0.188048257656321,0.83081520883055,1
"rno-miR-331-5p",-0.349977525139826,1.14652956524722,0.178404906518372,0.827966931031195,1
"rno-miR-29a-5p",-0.366521168453031,3.67346866586248,2.13470370790197,0.303768050474556,1
"rno-miR-326-5p",-0.368263767630123,1.08720229914688,0.222513217929423,0.825025637265121,1
"novel_467",-0.3712727819261,1.28118835430277,0.159167553520197,0.79025412318677,1
"rno-miR-363-3p",-0.372870125686084,1.972267508532,0.72464328563942,0.641405417216646,1
"rno-miR-3585-5p",-0.378301841872146,1.08153157141703,0.240563120434555,0.820143187284431,1
"rno-miR-500-3p",-0.380082384028445,2.65291719206003,1.72234314716762,0.493441879786137,1
"rno-miR-26b-3p",-0.404651987729464,1.61290703889029,0.766879263632913,0.6940018492686,1
"rno-miR-204-3p",-0.405639234857245,2.45791659568732,1.34229451286188,0.506973881108353,1
"rno-miR-351-3p",-0.40918706066836,1.05018913856425,0.321010336506073,0.796937278812686,1
"rno-miR-449a-5p",-0.41820767827016,2.74271823949288,1.78751766153066,0.43210396889076,1
"rno-miR-3580-5p",-0.421202063673963,1.04951741149101,0.297263302417589,0.790577138761722,1
"rno-miR-205",-0.430564343860819,2.57889660765387,1.89024114105072,0.454698747606441,1
"rno-miR-206-3p",-0.449980166582421,3.89017971397757,1.11755358482625,0.321054211095807,1
"rno-miR-3580-3p",-0.451532612718738,1.05116797421417,0.389547505529577,0.776783771416575,1
"rno-miR-101a-5p",-0.456449639726863,1.64207060874831,0.878117878432613,0.650228928028176,1
"rno-miR-335",-0.471639311046119,1.81670171394894,1.11980654682424,0.595200842193757,1
"rno-miR-218a-1-3p",-0.471817355321095,1.34522609280711,0.418141283404194,0.718369787567032,1
"rno-miR-19a-5p",-0.477565594314832,1.01757230313686,0.910120749081889,0.651499788343554,1
"rno-miR-295-3p",-0.477565594314832,1.01757230313686,0.910120749081889,0.651499788343554,1
"rno-miR-3569",-0.477565594314832,1.01757230313686,0.910120749081889,0.651499788343554,1
"rno-miR-6215",-0.477565594314832,1.01757230313686,0.910120749081889,0.651499788343554,1
"rno-miR-881-5p",-0.477565594314832,1.01757230313686,0.910120749081889,0.651499788343554,1
"novel_290",-0.480087065153447,1.01768077297079,0.91498319211162,0.650491623444184,1
"rno-miR-291a-3p",-0.480087065153447,1.01768077297079,0.91498319211162,0.650491623444184,1
"rno-miR-653-5p",-0.485282152898913,1.83281295469544,0.650021468302603,0.580627108585577,1
"rno-miR-293-5p",-0.505753939973656,1.19516137819101,0.423617259843494,0.742011855357267,1
"rno-miR-155-3p",-0.513870856825323,1.01915144665667,0.980196288115798,0.637169163206779,1
"rno-miR-202-3p",-0.513870856825323,1.01915144665667,0.980196288115798,0.637169163206779,1
"rno-miR-301b-3p",-0.513870856825323,1.01915144665667,0.980196288115798,0.637169163206779,1
"rno-miR-34a-3p",-0.513870856825323,1.01915144665667,0.980196288115798,0.637169163206779,1
"rno-miR-3573-3p",-0.513870856825323,1.01915144665667,0.980196288115798,0.637169163206779,1
"rno-miR-449a-3p",-0.513870856825323,1.01915144665667,0.980196288115798,0.637169163206779,1
"rno-miR-6317",-0.513870856825323,1.01915144665667,0.980196288115798,0.637169163206779,1
"rno-miR-362-5p",-0.519852901342778,2.51982103456559,2.65116104230719,0.381810978680501,1
"novel_484",-0.525360257683445,2.53124601825717,1.16394207609071,0.374159837517121,1
"rno-miR-92a-1-5p",-0.526990521150895,1.26352349859358,0.597346091854855,0.711936804488897,1
"rno-miR-31a-3p",-0.531188352893447,2.08705511133792,2.11136248146536,0.478889621851119,1
"rno-miR-33-3p",-0.537581995824539,2.44061477873503,2.95717515071652,0.38508875041982,1
"rno-miR-466b-2-3p",-0.556310091496418,1.31185490063946,0.773456387273414,0.681784903097123,1
"rno-miR-19a-3p",-0.56301996449339,1.21639041856275,0.465878260277048,0.708028371917533,1
"rno-miR-32-3p",-0.56444228061952,1.48961441175641,0.623821492988693,0.62185017389421,1
"rno-miR-363-5p",-0.569926356230963,1.1028115090768,0.616427434730001,0.731775101638502,1
"rno-miR-488-5p",-0.62141557567413,2.39234354233597,3.733560006049,0.328730990279962,1
"rno-miR-16-3p",-0.629865399500025,1.21144415195605,0.860299968664381,0.677355769851095,1
"novel_486",-0.650362809825453,1.31309164241134,0.62508973976472,0.632162624291831,1
"rno-miR-466b-5p",-0.650982798904884,1.07148025201961,0.809688147784579,0.692824268022482,1
"rno-miR-743a-3p",-0.666254564261483,1.35189826948828,1.38746403136653,0.610095224896388,1
"rno-miR-551b-5p",-0.669195035079124,1.42222989335923,0.988182235444817,0.58351149056746,1
"rno-miR-190a-3p",-0.683391221888364,1.53060677437492,1.08392191312024,0.537736818996127,1
"rno-miR-144-5p",-0.702811138355761,2.23310956853878,2.18482482892462,0.311730022672531,1
"rno-miR-496-5p",-0.754187073154838,1.06955731610404,0.951550055554928,0.645491186280776,1
"rno-miR-463-5p",-0.776510641578147,1.14942856877631,0.898407448566906,0.631094920501874,1
"rno-miR-10a-3p",-0.832047405561363,1.12295990087602,0.966929769003454,0.614301966345042,1
"novel_365",-0.835749741437453,1.03493888558767,1.59979428977769,0.522971171986317,1
"rno-miR-181d-3p",-0.835749741437453,1.03493888558767,1.59979428977769,0.522971171986317,1
"rno-miR-1956-5p",-0.835749741437453,1.03493888558767,1.59979428977769,0.522971171986317,1
"rno-miR-320-5p",-0.835749741437453,1.03493888558767,1.59979428977769,0.522971171986317,1
"rno-miR-344g",-0.835749741437453,1.03493888558767,1.59979428977769,0.522971171986317,1
"rno-miR-3562",-0.835749741437453,1.03493888558767,1.59979428977769,0.522971171986317,1
"rno-miR-211-3p",-0.837717234427247,1.03504605787467,1.88365112460957,0.522326927697705,1
"rno-miR-465-5p",-0.839682047878979,1.03515322220436,1.6072952936991,0.52168408646647,1
"rno-miR-301a-3p",-0.863223788087326,1.89527208219728,3.32493063765346,0.312654808206368,1
"rno-miR-130b-3p",-0.86415112582638,1.03649914518341,1.95317773605528,0.513721751298017,1
"rno-miR-871-5p",-0.866080290482228,1.03660620166239,1.95836674791918,0.513097361035975,1
"rno-miR-878",-0.892004168419795,1.03805771934926,1.70704302052934,0.504753437578842,1
"rno-miR-376c-5p",-0.90103169290236,1.21020970014835,1.31470168319695,0.555398333013734,1
"rno-miR-21-3p",-0.913661214560772,1.16190799684952,1.53763755267168,0.568999777622555,1
"rno-let-7g-3p",-0.936789557066764,1.78886576225402,3.68932122979323,0.309190268381699,1
"rno-miR-598-5p",-0.973631138352525,1.08696764496963,1.75623108503736,0.557083310645306,1
"rno-miR-383-3p",-0.97728033576957,1.13650199336776,1.78002782531965,0.55137396790422,1
"rno-miR-6324",-0.991284019515521,1.67696197057815,2.61298051357273,0.322019287921534,1
"novel_466",-0.993795350769867,1.46688463806386,3.36341157116899,0.402790848246004,1
"rno-miR-3064-3p",-1.02839617371728,1.18547125170412,1.88777286444915,0.513499065637778,1
"rno-miR-196a-5p",-1.030207855171,1.13204783670073,1.30156231893901,0.531639912096834,1
"rno-miR-17-2-3p",-1.04372674337658,1.13499712370287,1.65230121060626,0.525589595595989,1
"novel_275",-1.06076774956744,1.3308800370006,1.79231625844593,0.434061882763729,1
"novel_518",-1.11906051563776,1.15096342505084,2.26061960070122,0.491875660135215,1
"rno-miR-292-3p",-1.12568273129955,1.05231070683756,2.62569962814238,0.433069308143966,1
"novel_291",-1.14736932663716,1.05374651809176,3.22108874730133,0.426710211967612,1
"rno-miR-451-3p",-1.14736932663716,1.05374651809176,3.22108874730133,0.426710211967612,1
"rno-miR-3572",-1.16352755527155,1.14895542395113,2.22922286601623,0.476006175986925,1
"rno-miR-500-5p",-1.16873475091833,1.05518090189893,2.7326994718383,0.420490687424433,1
"rno-miR-652-5p",-1.17328253712157,1.60807563937584,5.43212779810657,0.271079194170695,1
"rno-miR-26a-3p",-1.17565306641649,1.10372770810761,2.08267853762805,0.479558528626696,1
"rno-miR-194-3p",-1.25935180630523,1.25791390190755,3.76255622477228,0.393465117015214,1
"rno-miR-98-3p",-1.29167542440669,1.25951689213654,3.22506130179978,0.381428610626964,1
"rno-miR-760-5p",-1.29886966375505,1.31638903999105,4.11651451105414,0.351201618993684,1
"rno-miR-544-5p",-1.36460674177328,1.12146319556004,3.28783306051802,0.411186866231596,1
"rno-miR-292-5p",-1.40216131211141,1.07220768386738,4.15640357343746,0.355359796339181,1
"rno-miR-501-5p",-1.40216131211141,1.07220768386738,4.15640357343746,0.355359796339181,1
"rno-miR-146a-3p",-1.43659928908532,1.18070310920347,3.24061808454037,0.37060975319953,1
"rno-miR-103-2-5p",-1.58841483250513,1.0877380887214,3.7417555547475,0.306987861766893,1
"rno-miR-6321",-5.89770112931298,2.50149421862388,1.44922234578539,0.337863288522516,1
