"","miRNA_ID","hip_Control_1.x","hip_Control_2.x","hip_Control_3.x","hip_PPCE_1.x","hip_PPCE_2.x","hip_PPCE_3.x","hip_Control_1.y","hip_Control_2.y","hip_Control_3.y","hip_PPCE_1.y","hip_PPCE_2.y","hip_PPCE_3.y"
"433","rno-miR-218b",120360,121389,124584,124163,133929,103275,17705.4677741659,19471.630793506,18440.5956377507,15503.8098586079,17375.3955189019,15909.3328093109
"434","rno-miR-219a-1-3p",15,18,22,27,22,15,2.20656378042945,2.88732384551407,3.256382071779,3.37139780918963,2.8541891704996,2.31072371958038
"435","rno-miR-219a-2-3p",10893,10727,11880,16030,11221,6695,1602.40661734787,1720.68460504608,1758.44631876066,2001.61136597444,1455.76621282618,1031.35302017271
"436","rno-miR-219a-5p",625,669,643,711,518,335,91.940157517894,107.31220292494,95.1751669160863,88.7801423086603,67.203181378127,51.6061630706284
"437","rno-miR-219b",10873,10704,11858,15992,11208,6681,1599.4645323073,1716.99524679903,1755.18993668888,1996.86643572447,1454.07964649816,1029.1963447011
"438","rno-miR-221-3p",8333,6671,7423,7668,8838,6334,1225.81973215458,1070.07429852358,1098.73291449162,957.476977809856,1146.60563131252,975.741602654807
"439","rno-miR-221-5p",3007,2907,2659,2596,2690,2208,442.342485850091,466.302801050522,393.578178584562,324.153656024307,348.98949402927,340.138531522231
"440","rno-miR-222-3p",8485,6735,7601,9436,9183,7268,1248.17957846293,1080.34033886318,1125.08000579965,1178.24110101901,1191.36450694081,1119.62266626068
"441","rno-miR-222-5p",74,49,48,73,68,54,10.8857146501186,7.85993713501052,7.10483361115419,9.11526074336456,8.8220392542715,8.31860539048935
"442","rno-miR-223-3p",7,11,9,8,8,22,1.02972976420041,1.76447568336971,1.33215630209141,0.998932684204336,1.03788697109077,3.38906145538455
"443","rno-miR-223-5p",10,3,3,5,4,14,1.4710425202863,0.481220640919012,0.444052100697137,0.62433292762771,0.518943485545383,2.15667547160835
"444","rno-miR-22-3p",32291,28319,31966,36564,38423,23132,4750.1434022565,4542.56244339516,4731.52315029489,4565.62183315592,4984.84138627756,3563.44407208888
"445","rno-miR-224-3p",0,0,0,0,0,0,0,0,0,0,0,0
"446","rno-miR-224-5p",8,6,5,12,7,14,1.17683401622904,0.962441281838023,0.740086834495228,1.4983990263065,0.908151099704419,2.15667547160835
"447","rno-miR-22-5p",800,650,862,1047,1156,685,117.683401622904,104.264472199119,127.590970266977,130.735315045242,149.974667322616,105.523049860837
"448","rno-miR-23a-3p",2863,2322,2368,3122,3467,2797,421.159473557969,372.464776071315,350.50512481694,389.833480010742,449.79426609646,430.872949577754
"449","rno-miR-23a-5p",0,0,0,0,0,0,0,0,0,0,0,0
"450","rno-miR-23b-3p",5196,4293,4899,6215,5602,4520,764.353693540763,688.626737155106,725.137080438424,776.045829041243,726.780351506308,696.298080833553
"451","rno-miR-23b-5p",6,1,0,3,3,1,0.882625512171782,0.160406880306337,0,0.374599756576626,0.389207614159037,0.154048247972025
"452","rno-miR-24-1-5p",124,90,108,163,155,82,18.2409272515502,14.4366192275703,15.9858756250969,20.3532534406633,20.1090600648836,12.6319563337061
"453","rno-miR-24-2-5p",559,440,451,720,771,481,82.2312768840043,70.5790273347883,66.7558324714695,89.9039415783902,100.026356838872,74.0972072745441
"454","rno-miR-24-3p",16027,13844,15115,23229,20349,12519,2357.63984726286,2220.67285096093,2237.28250067907,2900.52591517281,2639.99524684075,1928.53001636178
"455","rno-miR-25-3p",1410,1308,1389,1853,1679,1112,207.416995360369,209.812199440689,205.596122622774,231.377782978829,217.826528057674,171.301651744892
"456","rno-miR-25-5p",5,16,3,12,9,13,0.735521260143152,2.56651008490139,0.444052100697137,1.4983990263065,1.16762284247711,2.00262722363633
"457","rno-miR-26a-3p",0,2,3,0,1,0,0,0.320813760612674,0.444052100697137,0,0.129735871386346,0
"458","rno-miR-26a-5p",319335,302363,348032,370676,357126,264244,46975.5363215627,48501.105550065,51514.7802366086,46285.0464562658,46332.0528047201,40706.3252371198
"459","rno-miR-26b-3p",7,10,7,7,8,5,1.02972976420041,1.60406880306337,1.03612156829332,0.874066098678794,1.03788697109077,0.770241239860125
"460","rno-miR-26b-5p",6090,5429,5823,5223,4746,4784,895.864894854359,870.848953183105,861.905127453142,652.178176199906,615.726445599596,736.966818298168
"461","rno-miR-27a-3p",1859,1321,1364,2418,2631,1335,273.466804521224,211.897488884671,201.895688450298,301.92740380076,341.335077617475,205.654411042653
"462","rno-miR-27a-5p",41,59,39,74,94,69,6.03127433317384,9.46400593807389,5.77267730906278,9.24012732889011,12.1951719103165,10.6293291100697
"463","rno-miR-27b-3p",55866,48681,54814,72901,65138,38103,8218.12614383146,7808.7673401928,8113.42394920428,9102.89895139754,8450.73519036378,5869.70039247807
"464","rno-miR-27b-5p",117,94,111,157,142,85,17.2111974873497,15.0782467487957,16.4299277257941,19.6040539275101,18.4224937368611,13.0941010776221
"465","rno-miR-28-3p",167,149,159,241,232,213,24.5664100887813,23.9006251656442,23.5347613369482,30.0928471116556,30.0987221616322,32.8122768180413
"466","rno-miR-28-5p",150,95,119,184,215,123,22.0656378042945,15.238653629102,17.6140666609864,22.9754517366997,27.8932123480643,18.9479345005591
"467","rno-miR-290",0,0,0,0,0,0,0,0,0,0,0,0
"468","rno-miR-291a-3p",0,0,1,0,0,0,0,0,0.148017366899046,0,0,0
"469","rno-miR-291a-5p",0,0,0,0,0,0,0,0,0,0,0,0
"470","rno-miR-291b",0,0,0,0,0,0,0,0,0,0,0,0
"471","rno-miR-292-3p",1,0,2,0,0,0,0.14710425202863,0,0.296034733798091,0,0,0
"472","rno-miR-292-5p",1,2,1,0,0,0,0.14710425202863,0.320813760612674,0.148017366899046,0,0,0
"473","rno-miR-293-5p",1,4,2,4,0,1,0.14710425202863,0.641627521225349,0.296034733798091,0.499466342102168,0,0.154048247972025
"474","rno-miR-295-3p",1,0,0,0,0,0,0.14710425202863,0,0,0,0,0
"475","rno-miR-296-3p",8,7,6,14,10,7,1.17683401622904,1.12284816214436,0.888104201394273,1.74813219735759,1.29735871386346,1.07833773580418
"476","rno-miR-298-3p",6,6,5,5,9,9,0.882625512171782,0.962441281838023,0.740086834495228,0.62433292762771,1.16762284247711,1.38643423174823
"477","rno-miR-2985",3,3,3,12,10,4,0.441312756085891,0.481220640919012,0.444052100697137,1.4983990263065,1.29735871386346,0.6161929918881
"478","rno-miR-298-5p",52,29,31,78,48,48,7.64942110548878,4.65179952888378,4.58853837387041,9.73959367099227,6.22732182654459,7.3943159026572
"479","rno-miR-29a-3p",42248,40828,44754,47353,39718,33007,6214.86043970557,6549.09210914713,6624.36923819989,5912.80742439099,5152.84933972288,5084.67052081263
"480","rno-miR-29a-5p",66,87,86,73,53,79,9.7088806338896,13.9553985866513,12.7294935533179,9.11526074336456,6.87600118347632,12.16981158979
"481","rno-miR-29b-1-5p",0,0,0,0,0,0,0,0,0,0,0,0
"482","rno-miR-29b-3p",2286,2486,2318,1735,1693,1664,336.280320137449,398.771504441554,343.104256471988,216.643525886815,219.642830257083,256.33628462545
"483","rno-miR-29b-5p",157,171,171,200,161,137,23.095367568495,27.4295765323837,25.3109697397368,24.9733171051084,20.8874752932016,21.1046099721674
"484","rno-miR-29c-3p",782,741,788,648,675,578,115.035525086389,118.861498306996,116.637685116448,80.9135474205512,87.5717131857833,89.0398873278305
"485","rno-miR-29c-5p",1188,1508,1489,1178,1097,1142,174.759851410013,241.893575501956,220.397859312679,147.092837749088,142.320250910821,175.923099184053
"486","rno-miR-301a-3p",7,21,16,8,9,9,1.02972976420041,3.36854448643308,2.36827787038473,0.998932684204336,1.16762284247711,1.38643423174823
"487","rno-miR-301a-5p",77,80,79,141,164,72,11.3270274062045,12.832550424507,11.6933719850246,17.6061885591014,21.2766829073607,11.0914738539858
"488","rno-miR-301b-3p",0,1,0,0,0,0,0,0.160406880306337,0,0,0,0
"489","rno-miR-301b-5p",0,0,0,0,0,0,0,0,0,0,0,0
"490","rno-miR-3064-3p",1,4,3,0,2,1,0.14710425202863,0.641627521225349,0.444052100697137,0,0.259471742772691,0.154048247972025
"491","rno-miR-3064-5p",5,15,8,15,12,11,0.735521260143152,2.40610320459506,1.18413893519236,1.87299878288313,1.55683045663615,1.69453072769228
"492","rno-miR-3065-3p",1447,1321,1477,2203,1637,865,212.859852685428,211.897488884671,218.62165090989,275.081087912769,212.377621459448,133.251734495802
"493","rno-miR-3065-5p",1494,1589,1531,1674,1157,886,219.773752530774,254.88653280677,226.614588722439,209.026664169757,150.104403194002,136.486747703214
"494","rno-miR-3068-3p",2629,2281,2503,3327,3242,2729,386.737078583269,365.888093978755,370.487469348311,415.431130043478,420.603695034533,420.397668715656
"495","rno-miR-3068-5p",1634,1634,1598,1841,1551,1238,240.368347814782,262.104842420555,236.531752304675,229.879383952523,201.220336520222,190.711730989367
"496","rno-miR-3074",107,78,94,151,137,67,15.7401549670634,12.5117366638943,13.9136324885103,18.8548544143568,17.7738143799294,10.3212326141257
"497","rno-miR-3075",0,0,0,2,2,1,0,0,0,0.249733171051084,0.259471742772691,0.154048247972025
"498","rno-miR-3084a-1-5p",13,11,16,20,11,15,1.91235527637219,1.76447568336971,2.36827787038473,2.49733171051084,1.4270945852498,2.31072371958038
"499","rno-miR-3084a-3p",14,16,12,20,19,14,2.05945952840082,2.56651008490139,1.77620840278855,2.49733171051084,2.46498155634057,2.15667547160835
"500","rno-miR-3084a-5p",0,11,2,12,7,7,0,1.76447568336971,0.296034733798091,1.4983990263065,0.908151099704419,1.07833773580418
"501","rno-miR-3084b-5p",0,11,2,12,7,7,0,1.76447568336971,0.296034733798091,1.4983990263065,0.908151099704419,1.07833773580418
"502","rno-miR-3085",22,20,16,13,17,22,3.23629354462987,3.20813760612674,2.36827787038473,1.62326561183205,2.20550981356788,3.38906145538455
"503","rno-miR-3099",160,145,152,165,161,164,23.5366803245808,23.2589976444189,22.4986397686549,20.6029866117144,20.8874752932016,25.2639126674121
"504","rno-miR-30a-3p",1528,1424,1567,1784,1640,1349,224.775297099747,228.419397556224,231.943213930804,222.761988577567,212.766829073607,207.811086514262
"505","rno-miR-30a-5p",134489,146537,142024,141486,128690,108996,19783.9037510785,23505.5430194497,21022.01851647,17666.8737196668,16695.7092887088,16790.6428359588
"506","rno-miR-30b-3p",2,0,0,1,3,2,0.294208504057261,0,0,0.124866585525542,0.389207614159037,0.30809649594405
"507","rno-miR-30b-5p",2567,2948,2822,1794,2040,2650,377.616614957494,472.879483143082,417.705009389107,224.010654432822,264.661177628145,408.227857125866
"508","rno-miR-30c-1-3p",135,141,146,140,156,104,19.8590740238651,22.6173701231935,21.6105355672607,17.4813219735759,20.2387959362699,16.0210177890906
"509","rno-miR-30c-2-3p",976,961,1078,1165,1083,853,143.573749979943,154.15101197439,159.562721517171,145.469572137256,140.503948711412,131.403155520137
"510","rno-miR-30c-5p",31490,31755,32640,31709,29572,29050,4632.31289638157,5093.72048412774,4831.28685558485,3959.39456042941,3836.54918863701,4475.10160358733
"511","rno-miR-30d-3p",107,97,94,166,105,112,15.7401549670634,15.5594673897147,13.9136324885103,20.72785319724,13.6222664955663,17.2534037728668
"512","rno-miR-30d-5p",88307,93148,95426,108960,100470,94133,12990.3351838923,14941.5800867747,14124.7052537083,13605.4631588631,13034.5629981861,14501.0237263506
"513","rno-miR-30e-3p",2169,2159,2377,2582,2538,1937,319.069122650099,346.318454581382,351.837281119031,322.405523826949,329.269641578545,298.391456321813
"514","rno-miR-30e-5p",48709,53087,51135,46667,44816,39372,7165.30101206255,8515.52005482252,7568.86805638269,5827.14894672047,5814.24281205047,6065.18761915457
"515","rno-miR-3102",14,10,15,16,5,17,2.05945952840082,1.60406880306337,2.22026050348568,1.99786536840867,0.648679356931728,2.61882021552443
"516","rno-miR-3120",10,6,5,7,25,15,1.4710425202863,0.962441281838023,0.740086834495228,0.874066098678794,3.24339678465864,2.31072371958038
"517","rno-miR-31a-3p",16,17,20,16,10,14,2.35366803245809,2.72691696520773,2.96034733798091,1.99786536840867,1.29735871386346,2.15667547160835
"518","rno-miR-31a-5p",129,138,136,134,96,147,18.9764485116933,22.1361494822745,20.1303618982702,16.7321224604226,12.4546436530892,22.6450924518877
"519","rno-miR-31b",35,32,35,31,29,38,5.14864882100206,5.13302016980279,5.1806078414666,3.8708641512918,3.76234027020402,5.85383342293695
"520","rno-miR-320-3p",827,927,1070,1053,900,700,121.655216427677,148.697178043975,158.378582581979,131.484514558396,116.762284247711,107.833773580418
"521","rno-miR-320-5p",2,0,0,0,0,0,0.294208504057261,0,0,0,0,0
"522","rno-miR-322-3p",196,173,190,220,342,258,28.8324333976115,27.7503902929963,28.1232997108187,27.4706488156192,44.3696680141302,39.7444479767825
"523","rno-miR-322-5p",213,228,233,224,234,231,31.3332056820983,36.5727687098449,34.4880464874776,27.9701151577214,30.3581939044049,35.5851452815378
"524","rno-miR-32-3p",9,1,10,1,10,3,1.32393826825767,0.160406880306337,1.48017366899046,0.124866585525542,1.29735871386346,0.462144743916075
"525","rno-miR-324-3p",29,33,37,58,55,39,4.26602330883028,5.29342705010913,5.47664257526469,7.24226196048143,7.13547292624901,6.00788167090898
"526","rno-miR-324-5p",237,270,281,261,295,324,34.8637077307854,43.309857682711,41.5928800986318,32.5901788221665,38.272082058972,49.9116323429361
"527","rno-miR-325-3p",735,696,757,1004,954,505,108.121625241043,111.643188693211,112.049146742577,125.366051867644,123.768021302574,77.7943652258727
"528","rno-miR-325-5p",1552,1576,1882,2173,2054,1244,228.305799148434,252.801243362787,278.568684504004,271.335090347003,266.477479827554,191.636020477199
"529","rno-miR-32-5p",38,33,30,45,51,11,5.58996157708795,5.29342705010913,4.44052100697137,5.61899634864939,6.61652944070363,1.69453072769228
"530","rno-miR-326-3p",668,575,638,855,892,667,98.2656403551251,92.2339561761439,94.4350800815911,106.760930624338,115.72439727662,102.750181397341
"531","rno-miR-326-5p",0,2,1,1,0,1,0,0.320813760612674,0.148017366899046,0.124866585525542,0,0.154048247972025
"532","rno-miR-328a-3p",8829,7835,9158,11268,10648,8341,1298.78344116078,1256.78790720015,1355.54304606146,1406.99668570181,1381.42755852181,1284.91643633466
"533","rno-miR-328a-5p",0,0,2,1,3,0,0,0,0.296034733798091,0.124866585525542,0.389207614159037,0
"534","rno-miR-328b-3p",0,1,0,1,0,0,0,0.160406880306337,0,0.124866585525542,0,0
"535","rno-miR-330-3p",1398,1340,1640,2232,1575,1229,205.651744336025,214.945219610492,242.748481714435,278.70221889301,204.333997433494,189.325296757619
"536","rno-miR-330-5p",4493,3812,4169,6449,5337,4395,660.939404364636,611.471027727757,617.084402602121,805.26461005422,692.400345588927,677.04204983705
"537","rno-miR-331-3p",54,54,46,59,83,60,7.94362960954604,8.66197153654221,6.80879887735609,7.36712854600698,10.7680773250667,9.24289487832151
"538","rno-miR-331-5p",1,2,2,0,4,0,0.14710425202863,0.320813760612674,0.296034733798091,0,0.518943485545383,0
"539","rno-miR-33-3p",30,23,28,27,18,17,4.41312756085891,3.68935824704576,4.14448627317328,3.37139780918963,2.33524568495422,2.61882021552443
"540","rno-miR-335",12,16,7,12,8,8,1.76525102434356,2.56651008490139,1.03612156829332,1.4983990263065,1.03788697109077,1.2323859837762
"541","rno-miR-33-5p",38,22,26,32,36,17,5.58996157708795,3.52895136673942,3.84845153937518,3.99573073681734,4.67049136990844,2.61882021552443
"542","rno-miR-336-5p",0,0,0,4,1,1,0,0,0,0.499466342102168,0.129735871386346,0.154048247972025
"543","rno-miR-338-3p",1494,1589,1531,1674,1157,886,219.773752530774,254.88653280677,226.614588722439,209.026664169757,150.104403194002,136.486747703214
"544","rno-miR-338-5p",1500,1369,1536,2254,1697,923,220.656378042945,219.597019139376,227.354675556934,281.449283774572,220.161773742629,142.186532878179
"545","rno-miR-339-3p",83,89,99,138,153,95,12.2096529183763,14.276212347264,14.6537193230055,17.2315888025248,19.8495883221109,14.6345835573424
"546","rno-miR-339-5p",192,191,226,251,252,203,28.244016389497,30.6377141385104,33.4519249191843,31.341512966911,32.6934395893591,31.2717943383211
"547","rno-miR-340-3p",856,679,741,1007,879,632,125.921239736508,108.916271728003,109.680868872193,125.740651624221,114.037830948598,97.3584927183199
"548","rno-miR-340-5p",7110,6653,5709,7149,7097,4086,1045.91123192356,1067.18697467806,845.031147626651,892.671219922099,920.735479228895,629.441141213695
"549","rno-miR-342-3p",838,923,845,735,750,958,123.273363199992,148.055550522749,125.074675029693,91.7769403612733,97.3019035397592,147.5782215572
"550","rno-miR-342-5p",32,28,48,20,24,30,4.70733606491617,4.49139264857744,7.10483361115419,2.49733171051084,3.11366091327229,4.62144743916075
"551","rno-miR-344a-3p",2758,2305,2332,3072,2954,2645,405.713527094962,369.737859106107,345.176499608574,383.590150734465,383.239764075265,407.457615886006
"552","rno-miR-344a-5p",0,0,2,1,1,1,0,0,0.296034733798091,0.124866585525542,0.129735871386346,0.154048247972025
"553","rno-miR-344b-1-3p",655,499,514,736,934,610,96.3532850787529,80.0430332728623,76.0809265861094,91.9018069467989,121.173303874847,93.9694312629353
"554","rno-miR-344b-3p",278,222,244,329,381,296,40.8949820639592,35.6103274280069,36.1162375233671,41.0811066379033,49.4293669981977,45.5982813997194
"555","rno-miR-344b-5p",63,41,47,60,73,58,9.26756787780371,6.57668209255982,6.95681624425514,7.49199513153252,9.47071861120323,8.93479838237745
"556","rno-miR-344g",2,0,0,0,0,0,0.294208504057261,0,0,0,0,0
"557","rno-miR-344i",13,7,7,21,29,19,1.91235527637219,1.12284816214436,1.03612156829332,2.62219829603638,3.76234027020402,2.92691671146848
"558","rno-miR-345-3p",38,34,45,65,40,33,5.58996157708795,5.45383393041547,6.66078151045705,8.11632805916023,5.18943485545383,5.08359218307683
"559","rno-miR-345-5p",100,84,96,50,74,77,14.710425202863,13.4741779457323,14.2096672223084,6.2433292762771,9.60045448258958,11.8617150938459
"560","rno-miR-346",239,199,243,350,309,265,35.1579162348426,31.9209691809611,35.9682201564681,43.7033049339397,40.0883842583808,40.8227857125867
"561","rno-miR-3473",7,0,1,4,4,2,1.02972976420041,0,0.148017366899046,0.499466342102168,0.518943485545383,0.30809649594405
"562","rno-miR-34a-3p",0,1,0,0,0,0,0,0.160406880306337,0,0,0,0
"563","rno-miR-34a-5p",401,537,436,361,322,413,58.9888050634808,86.1384947245031,64.5355719679839,45.0768373747206,41.7749505864033,63.6219264124464
"564","rno-miR-34b-3p",102,106,46,89,87,59,15.0046337069203,17.0031293124717,6.80879887735609,11.1131261117732,11.2870208106121,9.08884663034948
"565","rno-miR-34b-5p",38,57,23,32,27,16,5.58996157708795,9.14319217746122,3.40439943867805,3.99573073681734,3.50286852743133,2.4647719675524
"566","rno-miR-34c-3p",85,65,37,64,74,49,12.5038614224336,10.4264472199119,5.47664257526469,7.99146147363469,9.60045448258958,7.54836415062923
"567","rno-miR-34c-5p",11760,12446,5497,11034,9912,6145,1729.94600385669,1996.42403229267,813.651465844053,1377.77790468883,1285.94195718146,946.626483788094
"568","rno-miR-350",100,127,105,136,80,97,14.710425202863,20.3716737989048,15.5418235243998,16.9818556314737,10.3788697109077,14.9426800532864
"569","rno-miR-351-3p",1,0,1,0,1,0,0.14710425202863,0,0.148017366899046,0,0.129735871386346,0
"570","rno-miR-351-5p",191,138,156,312,334,233,28.0969121374684,22.1361494822745,23.0907092362511,38.9583746839691,43.3317810430394,35.8932417774818
"571","rno-miR-3541",0,0,0,0,0,0,0,0,0,0,0,0
"572","rno-miR-3542",7,13,8,13,10,7,1.02972976420041,2.08528944398238,1.18413893519236,1.62326561183205,1.29735871386346,1.07833773580418
"573","rno-miR-3546",0,0,0,1,2,0,0,0,0,0.124866585525542,0.259471742772691,0
"574","rno-miR-3547",3,1,0,1,1,3,0.441312756085891,0.160406880306337,0,0.124866585525542,0.129735871386346,0.462144743916075
"575","rno-miR-3548",2,1,0,3,2,6,0.294208504057261,0.160406880306337,0,0.374599756576626,0.259471742772691,0.924289487832151
"576","rno-miR-3549",8,4,4,8,9,3,1.17683401622904,0.641627521225349,0.592069467596182,0.998932684204336,1.16762284247711,0.462144743916075
"577","rno-miR-3550",0,0,0,1,0,0,0,0,0,0.124866585525542,0,0
"578","rno-miR-3551-3p",0,0,0,0,0,0,0,0,0,0,0,0
"579","rno-miR-3551-5p",0,0,0,0,0,0,0,0,0,0,0,0
"580","rno-miR-3552",12,3,2,18,6,9,1.76525102434356,0.481220640919012,0.296034733798091,2.24759853945976,0.778415228318074,1.38643423174823
"581","rno-miR-3553",78,76,75,120,100,176,11.4741316582332,12.1909229032816,11.1013025174284,14.983990263065,12.9735871386346,27.1124916430764
"582","rno-miR-3556a",4882,4520,5126,6174,5016,3325,718.162958403773,725.039098984644,758.737022724507,770.926299034696,650.75513087391,512.210424506983
"583","rno-miR-3556b",779,737,779,647,674,577,114.594212330303,118.219870785771,115.305528814356,80.7886808350256,87.441977314397,88.8858390798585
"584","rno-miR-3557-3p",108,80,122,139,184,159,15.8872592190921,12.832550424507,18.0581187616836,17.3564553880503,23.8714003350876,24.493671427552
"585","rno-miR-3557-5p",11133,9193,11312,14364,15912,11590,1637.71163783474,1474.62045065616,1674.372454362,1793.58363448888,2064.35718549953,1785.41919399577
"586","rno-miR-3558-3p",0,0,2,2,0,0,0,0,0.296034733798091,0.249733171051084,0,0
"587","rno-miR-3558-5p",0,0,0,0,0,0,0,0,0,0,0,0
"588","rno-miR-3559-3p",48,55,60,55,61,52,7.06100409737425,8.82237841684854,8.88104201394273,6.86766220390481,7.91388815456708,8.01050889454531
"589","rno-miR-3559-5p",510,464,516,518,693,472,75.0231685346015,74.4287924621404,76.3769613199075,64.6808913022307,89.9069588707375,72.7107730427958
"590","rno-miR-3560",43,13,39,42,47,38,6.3254828372311,2.08528944398238,5.77267730906278,5.24439659207276,6.09758595515824,5.85383342293695
"591","rno-miR-3561-3p",0,0,0,2,0,0,0,0,0,0.249733171051084,0,0
"592","rno-miR-3561-5p",0,0,0,1,0,0,0,0,0,0.124866585525542,0,0
"593","rno-miR-3562",2,0,0,0,0,0,0.294208504057261,0,0,0,0,0
"594","rno-miR-3569",1,0,0,0,0,0,0.14710425202863,0,0,0,0,0
"595","rno-miR-3570",1871,1974,2027,2716,2504,1608,275.232055545567,316.64318172471,300.031202704365,339.137646287372,324.858621951409,247.709582739016
"596","rno-miR-3571",90,148,107,63,82,86,13.2393826825767,23.7402182853379,15.8378582581979,7.86659488810914,10.6383414536803,13.2481493255942
"597","rno-miR-3572",3,1,3,0,2,0,0.441312756085891,0.160406880306337,0.444052100697137,0,0.259471742772691,0
"598","rno-miR-3573-3p",0,1,0,0,0,0,0,0.160406880306337,0,0,0,0
"599","rno-miR-3574",106,115,115,133,106,91,15.5930507150348,18.4467912352288,17.0219971933902,16.6072558748971,13.7520023669526,14.0183905654543
"600","rno-miR-3577",0,0,0,0,0,0,0,0,0,0,0,0
"601","rno-miR-3580-3p",0,1,1,1,0,0,0,0.160406880306337,0.148017366899046,0.124866585525542,0,0
"602","rno-miR-3580-5p",2,0,0,1,0,0,0.294208504057261,0,0,0.124866585525542,0,0
"603","rno-miR-3583-3p",1,4,3,1,4,6,0.14710425202863,0.641627521225349,0.444052100697137,0.124866585525542,0.518943485545383,0.924289487832151
"604","rno-miR-3583-5p",3,1,0,0,2,1,0.441312756085891,0.160406880306337,0,0,0.259471742772691,0.154048247972025
"605","rno-miR-3585-3p",0,0,4,0,2,1,0,0,0.592069467596182,0,0.259471742772691,0.154048247972025
"606","rno-miR-3585-5p",1,0,2,1,1,0,0.14710425202863,0,0.296034733798091,0.124866585525542,0.129735871386346,0
"607","rno-miR-3586-3p",226,227,226,262,269,241,33.2455609584704,36.4123618295385,33.4519249191843,32.715045407692,34.898949402927,37.1256277612581
"608","rno-miR-3587",2285,2483,2314,1735,1692,1661,336.13321588542,398.290283800635,342.512187004391,216.643525886815,219.513094385697,255.874139881534
"609","rno-miR-3588",42037,35865,41851,55213,55476,40841,6183.82144252753,5752.99276218678,6194.67482209196,6894.25878662175,7197.22720102891,6291.48449542548
"610","rno-miR-3589",142,154,157,177,146,161,20.8888037880655,24.7026595671759,23.2387266031502,22.1013856380209,18.9414372224065,24.801767923496
"611","rno-miR-3590-3p",7,6,9,11,9,9,1.02972976420041,0.962441281838023,1.33215630209141,1.37353244078096,1.16762284247711,1.38643423174823
"612","rno-miR-3590-5p",113,112,112,183,135,130,16.6227804792352,17.9655705943098,16.5779450926931,22.8505851511742,17.5143426371567,20.0262722363633
"613","rno-miR-3593-5p",0,0,0,0,1,0,0,0,0,0,0.129735871386346,0
"614","rno-miR-3594-3p",10,2,10,8,6,9,1.4710425202863,0.320813760612674,1.48017366899046,0.998932684204336,0.778415228318074,1.38643423174823
"615","rno-miR-3594-5p",1,10,1,9,12,7,0.14710425202863,1.60406880306337,0.148017366899046,1.12379926972988,1.55683045663615,1.07833773580418
"616","rno-miR-3596a",22461,21722,25327,26298,24071,19857,3304.10860481507,3484.35825401426,3748.83585145213,3283.7414661507,3122.87216014073,3058.9360599805
"617","rno-miR-3596b",5960,5376,6070,7342,7439,5442,876.741342090637,862.347388526869,898.465417077207,916.770470928529,965.105147243025,838.330565463761
"618","rno-miR-3596c",8557,7368,8204,10325,9128,7639,1258.77108460899,1181.87789409709,1214.33447803977,1289.24749555122,1184.22903401456,1176.7745662583
"619","rno-miR-3596d",131807,130209,144750,157805,148438,111351,19389.3701471377,20886.4194778079,21425.5138586368,19704.5715288582,19257.7332768464,17153.426459933
"620","rno-miR-361-3p",3790,3669,4011,4737,3951,3356,557.525115188509,588.532843843951,593.697658632072,591.493015634492,512.586427847452,516.985920194116
"621","rno-miR-361-5p",863,717,783,733,741,667,126.950969500708,115.011733179644,115.897598281953,91.5272071902223,96.1342806972821,102.750181397341
"622","rno-miR-362-3p",6,9,6,9,10,13,0.882625512171782,1.44366192275703,0.888104201394273,1.12379926972988,1.29735871386346,2.00262722363633
"623","rno-miR-362-5p",22,33,32,22,22,23,3.23629354462987,5.29342705010913,4.73655574076946,2.74706488156192,2.8541891704996,3.54310970335658
"624","rno-miR-363-3p",17,17,9,19,13,6,2.50077228448672,2.72691696520773,1.33215630209141,2.3724651249853,1.68656632802249,0.924289487832151
"625","rno-miR-363-5p",2,1,1,0,1,1,0.294208504057261,0.160406880306337,0.148017366899046,0,0.129735871386346,0.154048247972025
"626","rno-miR-365-3p",148,94,138,120,128,79,21.7714293002373,15.0782467487957,20.4263966320683,14.983990263065,16.6061915374522,12.16981158979
"627","rno-miR-365-5p",0,0,0,0,2,0,0,0,0,0,0.259471742772691,0
"628","rno-miR-374-3p",1057,1074,1071,1009,1000,762,155.489194394262,172.276989449006,158.526599948878,125.990384795272,129.735871386346,117.384764954683
"629","rno-miR-374-5p",1561,2372,2231,1714,1704,1181,229.629737416692,380.485120086632,330.226745551771,214.021327590779,221.069924842333,181.930980854962
"630","rno-miR-375-3p",101,183,60,147,181,56,14.8575294548917,29.3544590960597,8.88104201394273,18.3553880722547,23.4821927209286,8.62670188643341
"631","rno-miR-378a-3p",11133,9193,11310,14364,15912,11590,1637.71163783474,1474.62045065616,1674.07641962821,1793.58363448888,2064.35718549953,1785.41919399577
"632","rno-miR-378a-5p",112,80,123,139,185,162,16.4756762272066,12.832550424507,18.2061361285826,17.3564553880503,24.0011362064739,24.9558161714681
"633","rno-miR-378b",0,0,2,0,2,3,0,0,0.296034733798091,0,0.259471742772691,0.462144743916075
"634","rno-miR-383-3p",1,2,3,1,0,1,0.14710425202863,0.320813760612674,0.444052100697137,0.124866585525542,0,0.154048247972025
"635","rno-miR-383-5p",1106,1141,1125,1357,1079,1088,162.697302743665,183.024250429531,166.519537761426,169.44395655816,139.985005225867,167.604493793563
